"zip","state","state_num","district"
"z03046","NH",33,"2"
"z03047","NH",33,"2"
"z03048","NH",33,"2"
"z03049","NH",33,"2"
"z03051","NH",33,"2"
"z03052","NH",33,"2"
"z03053","NH",33,"1"
"z03054","NH",33,"1"
"z03055","NH",33,"2"
"z03057","NH",33,"2"
"z03060","NH",33,"2"
"z03061","NH",NA,NA
"z03062","NH",33,"2"
"z03063","NH",33,"2"
"z03064","NH",33,"2"
"z03070","NH",33,"2"
"z03071","NH",33,"2"
"z03073","NH",NA,NA
"z03076","NH",33,"2"
"z03077","NH",33,"1"
"z03079","NH",33,"2"
"z03082","NH",33,"2"
"z03084","NH",33,"2"
"z03086","NH",33,"2"
"z03087","NH",33,"2"
"z03101","NH",33,"1"
"z03102","NH",33,"1"
"z03103","NH",33,"1"
"z03104","NH",33,"1"
"z03105","NH",NA,NA
"z03106","NH",33,"1"
"z03107","NH",NA,NA
"z03108","NH",NA,NA
"z03109","NH",33,"1"
"z03110","NH",33,"1"
"z03111","NH",NA,NA
"z03215","NH",33,"2"
"z03216","NH",33,"2"
"z03217","NH",33,"2"
"z03218","NH",33,"1"
"z03220","NH",33,"1"
"z03221","NH",33,"2"
"z03222","NH",33,"2"
"z03223","NH",33,"1"
"z03224","NH",33,"2"
"z03225","NH",33,"1"
"z03226","NH",33,"1"
"z03227","NH",33,"1"
"z03229","NH",33,"2"
"z03230","NH",33,"2"
"z03231","NH",33,"2"
"z03233","NH",33,"2"
"z03234","NH",33,"2"
"z03235","NH",33,"2"
"z03237","NH",33,"1"
"z03238","NH",33,"2"
"z03240","NH",33,"2"
"z03241","NH",33,"2"
"z03242","NH",33,"2"
"z03243","NH",33,"2"
"z03244","NH",33,"2"
"z03245","NH",33,"2"
"z03246","NH",33,"1"
"z03247","NH",NA,NA
"z03249","NH",33,"1"
"z03251","NH",33,"2"
"z03252","NH",NA,NA
"z03253","NH",33,"1"
"z03254","NH",33,"1"
"z03255","NH",33,"2"
"z03256","NH",33,"1"
"z03257","NH",33,"2"
"z03258","NH",33,"2"
"z03259","NH",33,"1"
"z03260","NH",33,"2"
"z03261","NH",33,"1"
"z03262","NH",33,"2"
"z03263","NH",33,"2"
"z03264","NH",33,"2"
"z03266","NH",33,"2"
"z03268","NH",33,"2"
"z03269","NH",33,"1"
"z03272","NH",NA,NA
"z03273","NH",33,"2"
"z03274","NH",NA,NA
"z03275","NH",33,"2"
"z03276","NH",33,"1"
"z03278","NH",33,"2"
"z03279","NH",33,"2"
"z03280","NH",33,"2"
"z03281","NH",33,"2"
"z03282","NH",33,"2"
"z03284","NH",33,"2"
"z03285","NH",33,"2"
"z03287","NH",33,"2"
"z03289","NH",NA,NA
"z03290","NH",33,"1"
"z03291","NH",33,"1"
"z03293","NH",33,"2"
"z03298","NH",NA,NA
"z03299","NH",NA,NA
"z03301","NH",33,"2"
"z03302","NH",NA,NA
"z03303","NH",33,"2"
"z03304","NH",33,"2"
"z03305","NH",NA,NA
"z03307","NH",33,"2"
"z03431","NH",33,"2"
"z03435","NH",NA,NA
"z03440","NH",33,"2"
"z03441","NH",33,"2"
"z03442","NH",33,"2"
"z03443","NH",33,"2"
"z03444","NH",33,"2"
"z03445","NH",33,"2"
"z03446","NH",33,"2"
"z03447","NH",33,"2"
"z03448","NH",33,"2"
"z03449","NH",33,"2"
"z03450","NH",33,"2"
"z03451","NH",33,"2"
"z03452","NH",33,"2"
"z03455","NH",33,"2"
"z03456","NH",33,"2"
"z03457","NH",33,"2"
"z03458","NH",33,"2"
"z03461","NH",33,"2"
"z03462","NH",33,"2"
"z03464","NH",33,"2"
"z03465","NH",33,"2"
"z03466","NH",33,"2"
"z03467","NH",33,"2"
"z03468","NH",NA,NA
"z03469","NH",NA,NA
"z03470","NH",33,"2"
"z03561","NH",33,"2"
"z03570","NH",33,"2"
"z03574","NH",33,"2"
"z03575","NH",33,"2"
"z03576","NH",33,"2"
"z03579","NH",23,"2"
"z03580","NH",33,"2"
"z03581","NH",33,"2"
"z03582","NH",33,"2"
"z03583","NH",33,"2"
"z03584","NH",33,"2"
"z03585","NH",33,"2"
"z03586","NH",33,"2"
"z03588","NH",33,"2"
"z03589","NH",NA,NA
"z03590","NH",33,"2"
"z03592","NH",33,"2"
"z03593","NH",33,"2"
"z03595","NH",33,"2"
"z03597","NH",33,"2"
"z03598","NH",33,"2"
"z03601","NH",33,"2"
"z03602","NH",33,"2"
"z03603","NH",33,"2"
"z03604","NH",33,"2"
"z03605","NH",33,"2"
"z03607","NH",33,"2"
"z03608","NH",33,"2"
"z03609","NH",33,"2"
"z03740","NH",33,"2"
"z03741","NH",33,"2"
"z03743","NH",33,"2"
"z03745","NH",33,"2"
"z03746","NH",33,"2"
"z03748","NH",33,"2"
"z03749","NH",NA,NA
"z03750","NH",33,"2"
"z03751","NH",33,"2"
"z03752","NH",33,"2"
"z03753","NH",33,"2"
"z03754","NH",33,"2"
"z03755","NH",33,"2"
"z03756","NH",NA,NA
"z03765","NH",33,"2"
"z03766","NH",33,"2"
"z03768","NH",33,"2"
"z03769","NH",NA,NA
"z03770","NH",33,"2"
"z03771","NH",33,"2"
"z03773","NH",33,"2"
"z03774","NH",33,"2"
"z03777","NH",33,"2"
"z03779","NH",33,"2"
"z03780","NH",33,"2"
"z03781","NH",33,"2"
"z03782","NH",33,"2"
"z03784","NH",33,"2"
"z03785","NH",33,"2"
"z03801","NH",33,"1"
"z03802","NH",NA,NA
"z03803","NH",NA,NA
"z03804","NH",NA,NA
"z03805","NH",NA,NA
"z03809","NH",33,"1"
"z03810","NH",33,"1"
"z03811","NH",33,"1"
"z03812","NH",33,"1"
"z03813","NH",33,"1"
"z03814","NH",33,"1"
"z03815","NH",NA,NA
"z03816","NH",33,"1"
"z03817","NH",33,"1"
"z03818","NH",33,"1"
"z03819","NH",33,"1"
"z03820","NH",33,"1"
"z03821","NH",NA,NA
"z03822","NH",NA,NA
"z03823","NH",33,"1"
"z03824","NH",33,"1"
"z03825","NH",33,"1"
"z03826","NH",33,"1"
"z03827","NH",33,"1"
"z03830","NH",33,"1"
"z03832","NH",33,"1"
"z03833","NH",33,"1"
"z03835","NH",33,"1"
"z03836","NH",33,"1"
"z03837","NH",33,"1"
"z03838","NH",33,"1"
"z03839","NH",33,"1"
"z03840","NH",33,"1"
"z03841","NH",33,"1"
"z03842","NH",33,"1"
"z03843","NH",NA,NA
"z03844","NH",33,"1"
"z03845","NH",33,"1"
"z03846","NH",33,"1"
"z03847","NH",33,"1"
"z03848","NH",33,"1"
"z03849","NH",33,"1"
"z03850","NH",33,"1"
"z03851","NH",33,"1"
"z03852","NH",33,"1"
"z03853","NH",33,"1"
"z03854","NH",33,"1"
"z03855","NH",33,"1"
"z03856","NH",33,"1"
"z03857","NH",33,"1"
"z03858","NH",33,"1"
"z03859","NH",NA,NA
"z03860","NH",33,"1"
"z03861","NH",33,"1"
"z03862","NH",33,"1"
"z03864","NH",33,"1"
"z03865","NH",33,"1"
"z03866","NH",NA,NA
"z03867","NH",33,"1"
"z03868","NH",33,"1"
"z03869","NH",33,"1"
"z03870","NH",33,"1"
"z03871","NH",33,"1"
"z03872","NH",33,"1"
"z03873","NH",33,"1"
"z03874","NH",33,"1"
"z03875","NH",33,"1"
"z03878","NH",33,"1"
"z03882","NH",33,"1"
"z03883","NH",33,"1"
"z03884","NH",33,"1"
"z03885","NH",33,"1"
"z03886","NH",33,"1"
"z03887","NH",33,"1"
"z03890","NH",33,"1"
"z03894","NH",33,"1"
"z03896","NH",NA,NA
"z03897","NH",NA,NA
"z03901","ME",23,"1"
"z03902","ME",23,"1"
"z03903","ME",23,"1"
"z03904","ME",23,"1"
"z03905","ME",23,"1"
"z03906","ME",23,"1"
"z03907","ME",23,"1"
"z03908","ME",23,"1"
"z03909","ME",23,"1"
"z03910","ME",23,"1"
"z03911","ME",23,"1"
"z04001","ME",23,"1"
"z04002","ME",23,"1"
"z04003","ME",23,"1"
"z04004","ME",NA,NA
"z04005","ME",23,"1"
"z04006","ME",23,"1"
"z04007","ME",NA,NA
"z04008","ME",23,"1"
"z04009","ME",23,"1"
"z04010","ME",23,"2"
"z04011","ME",23,"1"
"z04013","ME",NA,NA
"z04014","ME",NA,NA
"z04015","ME",23,"1"
"z04016","ME",NA,NA
"z04017","ME",23,"1"
"z04019","ME",23,"1"
"z04020","ME",23,"1"
"z04021","ME",23,"1"
"z04022","ME",23,"2"
"z04024","ME",23,"1"
"z04027","ME",23,"1"
"z04028","ME",NA,NA
"z04029","ME",23,"1"
"z04030","ME",23,"1"
"z04032","ME",23,"1"
"z04033","ME",NA,NA
"z04034","ME",NA,NA
"z04037","ME",23,"2"
"z04038","ME",23,"1"
"z04039","ME",23,"1"
"z04040","ME",23,"1"
"z04041","ME",23,"2"
"z04042","ME",23,"1"
"z04043","ME",23,"1"
"z04046","ME",23,"1"
"z04047","ME",23,"1"
"z04048","ME",23,"1"
"z04049","ME",23,"1"
"z04050","ME",23,"1"
"z04051","ME",23,"2"
"z04054","ME",NA,NA
"z04055","ME",23,"1"
"z04056","ME",23,"1"
"z04057","ME",23,"1"
"z04061","ME",23,"1"
"z04062","ME",23,"1"
"z04063","ME",23,"1"
"z04064","ME",23,"1"
"z04066","ME",23,"1"
"z04068","ME",23,"2"
"z04069","ME",23,"1"
"z04070","ME",NA,NA
"z04071","ME",23,"1"
"z04072","ME",23,"1"
"z04073","ME",23,"1"
"z04074","ME",23,"1"
"z04075","ME",NA,NA
"z04076","ME",23,"1"
"z04077","ME",NA,NA
"z04078","ME",NA,NA
"z04079","ME",23,"1"
"z04082","ME",NA,NA
"z04083","ME",23,"1"
"z04084","ME",23,"1"
"z04085","ME",23,"1"
"z04086","ME",23,"1"
"z04087","ME",23,"1"
"z04088","ME",23,"2"
"z04090","ME",23,"1"
"z04091","ME",23,"1"
"z04092","ME",23,"1"
"z04093","ME",23,"1"
"z04094","ME",NA,NA
"z04095","ME",23,"1"
"z04096","ME",23,"1"
"z04097","ME",23,"1"
"z04098","ME",NA,NA
"z04101","ME",23,"1"
"z04102","ME",23,"1"
"z04103","ME",23,"1"
"z04104","ME",NA,NA
"z04105","ME",23,"1"
"z04106","ME",23,"1"
"z04107","ME",23,"1"
"z04108","ME",23,"1"
"z04109","ME",23,"1"
"z04110","ME",23,"1"
"z04112","ME",NA,NA
"z04116","ME",NA,NA
"z04122","ME",NA,NA
"z04123","ME",NA,NA
"z04124","ME",NA,NA
"z04210","ME",23,"2"
"z04211","ME",NA,NA
"z04212","ME",NA,NA
"z04216","ME",23,"2"
"z04217","ME",23,"2"
"z04219","ME",23,"2"
"z04220","ME",23,"2"
"z04221","ME",23,"2"
"z04222","ME",23,"2"
"z04223","ME",NA,NA
"z04224","ME",23,"2"
"z04225","ME",NA,NA
"z04226","ME",23,"2"
"z04227","ME",23,"2"
"z04228","ME",23,"2"
"z04230","ME",NA,NA
"z04231","ME",23,"2"
"z04234","ME",23,"2"
"z04236","ME",23,"2"
"z04237","ME",23,"2"
"z04238","ME",23,"2"
"z04239","ME",23,"2"
"z04240","ME",23,"2"
"z04241","ME",NA,NA
"z04243","ME",NA,NA
"z04250","ME",23,"2"
"z04252","ME",23,"2"
"z04253","ME",23,"2"
"z04254","ME",23,"2"
"z04255","ME",23,"2"
"z04256","ME",23,"2"
"z04257","ME",23,"2"
"z04258","ME",23,"2"
"z04259","ME",23,"1"
"z04260","ME",23,"1"
"z04261","ME",23,"2"
"z04262","ME",NA,NA
"z04263","ME",23,"2"
"z04265","ME",23,"2"
"z04266","ME",NA,NA
"z04267","ME",23,"2"
"z04268","ME",23,"2"
"z04270","ME",23,"2"
"z04271","ME",23,"2"
"z04274","ME",23,"2"
"z04275","ME",23,"2"
"z04276","ME",23,"2"
"z04280","ME",23,"2"
"z04281","ME",23,"2"
"z04282","ME",23,"2"
"z04284","ME",23,"2"
"z04285","ME",23,"2"
"z04286","ME",23,"2"
"z04287","ME",23,"1"
"z04288","ME",NA,NA
"z04289","ME",23,"2"
"z04290","ME",23,"2"
"z04291","ME",NA,NA
"z04292","ME",23,"2"
"z04294","ME",23,"2"
"z04330","ME",23,"1"
"z04332","ME",NA,NA
"z04333","ME",NA,NA
"z04336","ME",NA,NA
"z04338","ME",NA,NA
"z04341","ME",NA,NA
"z04342","ME",23,"1"
"z04343","ME",23,"1"
"z04344","ME",23,"1"
"z04345","ME",23,"1"
"z04346","ME",23,"2"
"z04347","ME",23,"1"
"z04348","ME",23,"1"
"z04349","ME",23,"2"
"z04350","ME",23,"2"
"z04351","ME",23,"1"
"z04352","ME",23,"2"
"z04353","ME",23,"1"
"z04354","ME",23,"2"
"z04355","ME",23,"1"
"z04357","ME",23,"1"
"z04358","ME",23,"1"
"z04359","ME",23,"2"
"z04360","ME",23,"2"
"z04363","ME",23,"1"
"z04364","ME",23,"1"
"z04401","ME",23,"2"
"z04402","ME",NA,NA
"z04406","ME",23,"2"
"z04408","ME",23,"2"
"z04410","ME",23,"2"
"z04411","ME",23,"2"
"z04412","ME",23,"2"
"z04413","ME",23,"2"
"z04414","ME",23,"2"
"z04415","ME",23,"2"
"z04416","ME",23,"2"
"z04417","ME",23,"2"
"z04418","ME",23,"2"
"z04419","ME",23,"2"
"z04420","ME",NA,NA
"z04421","ME",23,"2"
"z04422","ME",23,"2"
"z04424","ME",23,"2"
"z04426","ME",23,"2"
"z04427","ME",23,"2"
"z04428","ME",23,"2"
"z04429","ME",23,"2"
"z04430","ME",23,"2"
"z04431","ME",23,"2"
"z04434","ME",23,"2"
"z04435","ME",23,"2"
"z04438","ME",23,"2"
"z04441","ME",23,"2"
"z04442","ME",23,"2"
"z04443","ME",23,"2"
"z04444","ME",23,"2"
"z04448","ME",23,"2"
"z04449","ME",23,"2"
"z04450","ME",23,"2"
"z04451","ME",23,"2"
"z04453","ME",23,"2"
"z04454","ME",23,"2"
"z04455","ME",23,"2"
"z04456","ME",23,"2"
"z04457","ME",23,"2"
"z04459","ME",23,"2"
"z04460","ME",23,"2"
"z04461","ME",23,"2"
"z04462","ME",23,"2"
"z04463","ME",23,"2"
"z04464","ME",23,"2"
"z04467","ME",NA,NA
"z04468","ME",23,"2"
"z04469","ME",23,"2"
"z04471","ME",23,"2"
"z04472","ME",23,"2"
"z04473","ME",23,"2"
"z04474","ME",23,"2"
"z04475","ME",23,"2"
"z04476","ME",23,"2"
"z04478","ME",23,"2"
"z04479","ME",23,"2"
"z04481","ME",23,"2"
"z04485","ME",23,"2"
"z04487","ME",23,"2"
"z04488","ME",23,"2"
"z04489","ME",23,"2"
"z04490","ME",23,"2"
"z04491","ME",23,"2"
"z04492","ME",23,"2"
"z04493","ME",23,"2"
"z04495","ME",23,"2"
"z04496","ME",23,"2"
"z04497","ME",23,"2"
"z04530","ME",23,"1"
"z04535","ME",23,"1"
"z04537","ME",23,"1"
"z04538","ME",23,"1"
"z04539","ME",23,"1"
"z04541","ME",23,"1"
"z04543","ME",23,"1"
"z04544","ME",23,"1"
"z04547","ME",23,"1"
"z04548","ME",23,"1"
"z04549","ME",NA,NA
"z04551","ME",23,"1"
"z04553","ME",23,"1"
"z04554","ME",23,"1"
"z04555","ME",23,"1"
"z04556","ME",23,"1"
"z04558","ME",23,"1"
"z04562","ME",23,"1"
"z04563","ME",23,"1"
"z04564","ME",23,"1"
"z04565","ME",NA,NA
"z04568","ME",23,"1"
"z04570","ME",23,"1"
"z04571","ME",23,"1"
"z04572","ME",23,"1"
"z04573","ME",23,"1"
"z04574","ME",23,"1"
"z04575","ME",23,"1"
"z04576","ME",23,"1"
"z04578","ME",23,"1"
"z04579","ME",23,"1"
"z04605","ME",23,"2"
"z04606","ME",23,"2"
"z04607","ME",23,"2"
"z04609","ME",23,"2"
"z04611","ME",23,"2"
"z04612","ME",23,"2"
"z04613","ME",23,"2"
"z04614","ME",23,"2"
"z04616","ME",23,"2"
"z04617","ME",23,"2"
"z04619","ME",23,"2"
"z04622","ME",23,"2"
"z04623","ME",23,"2"
"z04624","ME",23,"2"
"z04625","ME",23,"2"
"z04626","ME",23,"2"
"z04627","ME",23,"2"
"z04628","ME",23,"2"
"z04629","ME",23,"2"
"z04630","ME",23,"2"
"z04631","ME",23,"2"
"z04634","ME",23,"2"
"z04635","ME",23,"2"
"z04637","ME",23,"2"
"z04640","ME",23,"2"
"z04642","ME",23,"2"
"z04643","ME",23,"2"
"z04644","ME",23,"2"
"z04645","ME",23,"1"
"z04646","ME",23,"2"
"z04648","ME",23,"2"
"z04649","ME",23,"2"
"z04650","ME",23,"2"
"z04652","ME",23,"2"
"z04653","ME",23,"2"
"z04654","ME",23,"2"
"z04655","ME",23,"2"
"z04657","ME",23,"2"
"z04658","ME",23,"2"
"z04660","ME",23,"2"
"z04662","ME",23,"2"
"z04664","ME",23,"2"
"z04666","ME",23,"2"
"z04667","ME",23,"2"
"z04668","ME",23,"2"
"z04669","ME",23,"2"
"z04671","ME",23,"2"
"z04672","ME",NA,NA
"z04673","ME",23,"2"
"z04674","ME",23,"2"
"z04675","ME",23,"2"
"z04676","ME",23,"2"
"z04677","ME",23,"2"
"z04679","ME",23,"2"
"z04680","ME",23,"2"
"z04681","ME",23,"2"
"z04683","ME",23,"2"
"z04684","ME",23,"2"
"z04685","ME",23,"2"
"z04686","ME",23,"2"
"z04691","ME",23,"2"
"z04693","ME",23,"2"
"z04694","ME",23,"2"
"z04730","ME",23,"2"
"z04732","ME",23,"2"
"z04733","ME",23,"2"
"z04734","ME",23,"2"
"z04735","ME",23,"2"
"z04736","ME",23,"2"
"z04737","ME",NA,NA
"z04738","ME",NA,NA
"z04739","ME",23,"2"
"z04740","ME",23,"2"
"z04741","ME",23,"2"
"z04742","ME",23,"2"
"z04743","ME",23,"2"
"z04744","ME",NA,NA
"z04745","ME",23,"2"
"z04746","ME",23,"2"
"z04747","ME",23,"2"
"z04750","ME",23,"2"
"z04751","ME",NA,NA
"z04756","ME",23,"2"
"z04757","ME",23,"2"
"z04758","ME",23,"2"
"z04760","ME",23,"2"
"z04761","ME",23,"2"
"z04762","ME",23,"2"
"z04763","ME",23,"2"
"z04764","ME",23,"2"
"z04765","ME",23,"2"
"z04766","ME",23,"2"
"z04768","ME",23,"2"
"z04769","ME",23,"2"
"z04772","ME",23,"2"
"z04773","ME",23,"2"
"z04774","ME",23,"2"
"z04775","ME",NA,NA
"z04776","ME",23,"2"
"z04777","ME",23,"2"
"z04779","ME",23,"2"
"z04780","ME",23,"2"
"z04781","ME",23,"2"
"z04783","ME",23,"2"
"z04785","ME",23,"2"
"z04786","ME",23,"2"
"z04787","ME",23,"2"
"z04841","ME",23,"1"
"z04843","ME",23,"1"
"z04846","ME",NA,NA
"z04847","ME",23,"1"
"z04848","ME",23,"2"
"z04849","ME",23,"2"
"z04850","ME",NA,NA
"z04851","ME",23,"1"
"z04852","ME",23,"1"
"z04853","ME",23,"1"
"z04854","ME",23,"1"
"z04855","ME",23,"1"
"z04856","ME",23,"1"
"z04858","ME",23,"1"
"z04859","ME",23,"1"
"z04860","ME",23,"1"
"z04861","ME",23,"1"
"z04862","ME",23,"1"
"z04863","ME",23,"1"
"z04864","ME",23,"1"
"z04865","ME",NA,NA
"z04901","ME",23,"1"
"z04903","ME",NA,NA
"z04910","ME",23,"2"
"z04911","ME",23,"2"
"z04912","ME",23,"2"
"z04915","ME",23,"2"
"z04917","ME",23,"2"
"z04918","ME",23,"2"
"z04920","ME",23,"2"
"z04921","ME",23,"2"
"z04922","ME",23,"2"
"z04923","ME",23,"2"
"z04924","ME",23,"2"
"z04925","ME",23,"2"
"z04926","ME",23,"1"
"z04927","ME",23,"2"
"z04928","ME",23,"2"
"z04929","ME",23,"2"
"z04930","ME",23,"2"
"z04932","ME",23,"2"
"z04933","ME",23,"2"
"z04935","ME",NA,NA
"z04936","ME",23,"2"
"z04937","ME",23,"2"
"z04938","ME",23,"2"
"z04939","ME",23,"2"
"z04940","ME",23,"2"
"z04941","ME",23,"2"
"z04942","ME",23,"2"
"z04943","ME",23,"2"
"z04944","ME",23,"2"
"z04945","ME",23,"2"
"z04947","ME",23,"2"
"z04949","ME",23,"2"
"z04950","ME",23,"2"
"z04951","ME",23,"2"
"z04952","ME",23,"2"
"z04953","ME",23,"2"
"z04954","ME",NA,NA
"z04955","ME",23,"2"
"z04956","ME",23,"2"
"z04957","ME",23,"2"
"z04958","ME",23,"2"
"z04961","ME",23,"2"
"z04962","ME",23,"1"
"z04963","ME",23,"2"
"z04964","ME",23,"2"
"z04965","ME",23,"2"
"z04966","ME",23,"2"
"z04967","ME",23,"2"
"z04969","ME",23,"2"
"z04970","ME",23,"2"
"z04971","ME",23,"2"
"z04972","ME",NA,NA
"z04973","ME",23,"2"
"z04974","ME",23,"2"
"z04975","ME",23,"2"
"z04976","ME",23,"2"
"z04978","ME",23,"2"
"z04979","ME",23,"2"
"z04981","ME",23,"2"
"z04982","ME",23,"2"
"z04983","ME",23,"2"
"z04984","ME",23,"2"
"z04985","ME",23,"2"
"z04986","ME",23,"2"
"z04987","ME",23,"2"
"z04988","ME",23,"2"
"z04989","ME",23,"1"
"z04992","ME",23,"2"
"z05001","VT",NA,"atlarge"
"z05009","VT",NA,"atlarge"
"z05030","VT",NA,"atlarge"
"z05031","VT",NA,"atlarge"
"z05032","VT",NA,"atlarge"
"z05033","VT",NA,"atlarge"
"z05034","VT",NA,"atlarge"
"z05035","VT",NA,"atlarge"
"z05036","VT",NA,"atlarge"
"z05037","VT",NA,"atlarge"
"z05038","VT",NA,"atlarge"
"z05039","VT",NA,"atlarge"
"z05040","VT",NA,"atlarge"
"z05041","VT",NA,"atlarge"
"z05042","VT",NA,"atlarge"
"z05043","VT",NA,"atlarge"
"z05045","VT",NA,"atlarge"
"z05046","VT",NA,"atlarge"
"z05047","VT",NA,"atlarge"
"z05048","VT",NA,"atlarge"
"z05049","VT",NA,"atlarge"
"z05050","VT",NA,"atlarge"
"z05051","VT",NA,"atlarge"
"z05052","VT",NA,"atlarge"
"z05053","VT",NA,"atlarge"
"z05054","VT",NA,"atlarge"
"z05055","VT",NA,"atlarge"
"z05056","VT",NA,"atlarge"
"z05058","VT",NA,"atlarge"
"z05059","VT",NA,"atlarge"
"z05060","VT",NA,"atlarge"
"z05061","VT",NA,"atlarge"
"z05062","VT",NA,"atlarge"
"z05065","VT",NA,"atlarge"
"z05067","VT",NA,"atlarge"
"z05068","VT",NA,"atlarge"
"z05069","VT",NA,"atlarge"
"z05070","VT",NA,"atlarge"
"z05071","VT",NA,"atlarge"
"z05072","VT",NA,"atlarge"
"z05073","VT",NA,"atlarge"
"z05074","VT",NA,"atlarge"
"z05075","VT",NA,"atlarge"
"z05076","VT",NA,"atlarge"
"z05077","VT",NA,"atlarge"
"z05079","VT",NA,"atlarge"
"z05081","VT",NA,"atlarge"
"z05083","VT",NA,"atlarge"
"z05084","VT",NA,"atlarge"
"z05085","VT",NA,"atlarge"
"z05086","VT",NA,"atlarge"
"z05088","VT",NA,"atlarge"
"z05089","VT",NA,"atlarge"
"z05091","VT",NA,"atlarge"
"z05101","VT",NA,"atlarge"
"z05141","VT",NA,"atlarge"
"z05142","VT",NA,"atlarge"
"z05143","VT",NA,"atlarge"
"z05144","VT",NA,"atlarge"
"z05146","VT",NA,"atlarge"
"z05148","VT",NA,"atlarge"
"z05149","VT",NA,"atlarge"
"z05150","VT",NA,"atlarge"
"z05151","VT",NA,"atlarge"
"z05152","VT",NA,"atlarge"
"z05153","VT",NA,"atlarge"
"z05154","VT",NA,"atlarge"
"z05155","VT",NA,"atlarge"
"z05156","VT",NA,"atlarge"
"z05158","VT",NA,"atlarge"
"z05159","VT",NA,"atlarge"
"z05161","VT",NA,"atlarge"
"z05201","VT",NA,"atlarge"
"z05250","VT",NA,"atlarge"
"z05251","VT",NA,"atlarge"
"z05252","VT",NA,"atlarge"
"z05253","VT",NA,"atlarge"
"z05254","VT",NA,"atlarge"
"z05255","VT",NA,"atlarge"
"z05257","VT",NA,"atlarge"
"z05260","VT",NA,"atlarge"
"z05261","VT",NA,"atlarge"
"z05262","VT",NA,"atlarge"
"z05301","VT",NA,"atlarge"
"z05302","VT",NA,"atlarge"
"z05303","VT",NA,"atlarge"
"z05304","VT",NA,"atlarge"
"z05340","VT",NA,"atlarge"
"z05341","VT",NA,"atlarge"
"z05342","VT",NA,"atlarge"
"z05343","VT",NA,"atlarge"
"z05344","VT",NA,"atlarge"
"z05345","VT",NA,"atlarge"
"z05346","VT",NA,"atlarge"
"z05350","VT",NA,"atlarge"
"z05351","VT",NA,"atlarge"
"z05352","VT",NA,"atlarge"
"z05353","VT",NA,"atlarge"
"z05354","VT",NA,"atlarge"
"z05355","VT",NA,"atlarge"
"z05356","VT",NA,"atlarge"
"z05357","VT",NA,"atlarge"
"z05358","VT",NA,"atlarge"
"z05359","VT",NA,"atlarge"
"z05360","VT",NA,"atlarge"
"z05361","VT",NA,"atlarge"
"z05362","VT",NA,"atlarge"
"z05363","VT",NA,"atlarge"
"z05401","VT",NA,"atlarge"
"z05402","VT",NA,"atlarge"
"z05403","VT",NA,"atlarge"
"z05404","VT",NA,"atlarge"
"z05405","VT",NA,"atlarge"
"z05406","VT",NA,"atlarge"
"z05407","VT",NA,"atlarge"
"z05408","VT",NA,"atlarge"
"z05439","VT",NA,"atlarge"
"z05440","VT",NA,"atlarge"
"z05441","VT",NA,"atlarge"
"z05442","VT",NA,"atlarge"
"z05443","VT",NA,"atlarge"
"z05444","VT",NA,"atlarge"
"z05445","VT",NA,"atlarge"
"z05446","VT",NA,"atlarge"
"z05447","VT",NA,"atlarge"
"z05448","VT",NA,"atlarge"
"z05449","VT",NA,"atlarge"
"z05450","VT",NA,"atlarge"
"z05451","VT",NA,"atlarge"
"z05452","VT",NA,"atlarge"
"z05453","VT",NA,"atlarge"
"z05454","VT",NA,"atlarge"
"z05455","VT",NA,"atlarge"
"z05456","VT",NA,"atlarge"
"z05457","VT",NA,"atlarge"
"z05458","VT",NA,"atlarge"
"z05459","VT",NA,"atlarge"
"z05460","VT",NA,"atlarge"
"z05461","VT",NA,"atlarge"
"z05462","VT",NA,"atlarge"
"z05463","VT",NA,"atlarge"
"z05464","VT",NA,"atlarge"
"z05465","VT",NA,"atlarge"
"z05466","VT",NA,"atlarge"
"z05468","VT",NA,"atlarge"
"z05469","VT",NA,"atlarge"
"z05470","VT",NA,"atlarge"
"z05471","VT",NA,"atlarge"
"z05472","VT",NA,"atlarge"
"z05473","VT",NA,"atlarge"
"z05474","VT",NA,"atlarge"
"z05476","VT",NA,"atlarge"
"z05477","VT",NA,"atlarge"
"z05478","VT",NA,"atlarge"
"z05479","VT",NA,"atlarge"
"z05481","VT",NA,"atlarge"
"z05482","VT",NA,"atlarge"
"z05483","VT",NA,"atlarge"
"z05485","VT",NA,"atlarge"
"z05486","VT",NA,"atlarge"
"z05487","VT",NA,"atlarge"
"z05488","VT",NA,"atlarge"
"z05489","VT",NA,"atlarge"
"z05490","VT",NA,"atlarge"
"z05491","VT",NA,"atlarge"
"z05492","VT",NA,"atlarge"
"z05494","VT",NA,"atlarge"
"z05495","VT",NA,"atlarge"
"z05501","MA",NA,NA
"z05544","MA",NA,NA
"z05601","VT",NA,"atlarge"
"z05602","VT",NA,"atlarge"
"z05603","VT",NA,"atlarge"
"z05604","VT",NA,"atlarge"
"z05609","VT",NA,"atlarge"
"z05620","VT",NA,"atlarge"
"z05633","VT",NA,"atlarge"
"z05640","VT",NA,"atlarge"
"z05641","VT",NA,"atlarge"
"z05647","VT",NA,"atlarge"
"z05648","VT",NA,"atlarge"
"z05649","VT",NA,"atlarge"
"z05650","VT",NA,"atlarge"
"z05651","VT",NA,"atlarge"
"z05652","VT",NA,"atlarge"
"z05653","VT",NA,"atlarge"
"z05654","VT",NA,"atlarge"
